Data_Uploaded,Date_Uploaded,Monitored_By,Date_Monitored,Location,Replicate,Site,Species,Treatment,Prop_ID,Time_Period,Survivorship,Condition,Pests,Leaf_Color,RHMA_Height_1,RHMA_Height_2,RHMA_Epi_Length,LARA_Height_1,LARA_Height_2,Number_Branches,Leaves_Main,Leaves_Branches,Total_Leaves,Nodes_Main,Nodes_Branches,Total_Nodes,Notes,...29
SH,12/21/2024,"SH, LS",12/03/2024,20,4,MB,LARA,B,LB-36,1,D,-,-,-,NA,NA,NA,-,-,0,-,0,#VALUE!,-,0,#VALUE!,brown root,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,VB,LARA,B,LB-16,1,A,H,NA,G,NA,NA,NA,7.1,5,0,4,0,4,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,PR,LARA,B,LB-60,1,A,H,NA,G,NA,NA,NA,4.7,1.9,0,4,0,4,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,MB,LARA,B,LB-40,1,A,H,NA,NA,NA,NA,NA,0.6,-2.9,0,0,0,0,0,0,0,not sprouted,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,VB,LARA,B,LB-18,1,DY,UH,NA,NA,NA,NA,NA,-,-,0,0,0,0,0,0,0,green inside shell,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,MB,LARA,B,LB-38,1,A,H,NA,G,NA,NA,NA,4.7,0.5,0,4,0,4,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,VB,LARA,B,LB-17,1,A,P,B,G,NA,NA,NA,5.6,2.7,0,4,0,4,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,PR,LARA,B,LB-59,1,A,H,NA,NA,NA,NA,NA,1.5,-1.6,0,0,0,0,1,0,1,shell on,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,VB,LARA,B,LB-19,1,A,H,NA,NA,NA,NA,NA,3.5,0.6,0,0,0,0,1,0,1,shell on,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,MB,LARA,B,LB-37,1,A,P,B,G,NA,NA,NA,4.7,0.3,0,4,0,4,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,VB,LARA,B,LB-20,1,A,H,NA,NA,NA,NA,NA,2.1,0,0,0,0,0,1,0,1,shell on,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,OC,RHMA,B,RB-20,1,A,H,NA,G,26,22.9,2.6,NA,NA,0,0,0,0,1,0,1,LCP,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,OC,RHMA,B,RB-17,1,A,H,NA,G,27.3,23.5,6.5,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,CP,RHMA,B,RB-37,1,A,H,NA,G,32.8,28.7,5.6,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,CP,RHMA,B,RB-38,1,A,H,NA,G,20.9,17.2,5.6,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,OC,RHMA,B,RB-19,1,A,H,NA,G,24.6,21.6,5.8,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,PR,RHMA,B,RB-59,1,A,H,NA,G,23.6,20,6.2,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,PR,RHMA,B,RB-60,1,A,H,NA,G,27,23.6,7.6,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,PR,RHMA,B,RB-57,1,A,H,NA,G,26.3,22.7,7.2,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,PR,RHMA,B,RB-56,1,A,H,NA,G,23.8,21.1,6.6,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,CP,RHMA,B,RB-40,1,A,H,NA,G,18.1,14.3,5.5,NA,NA,0,3,0,3,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,OC,RHMA,B,RB-16,1,A,H,NA,NA,20.7,17.6,1.6,NA,NA,0,0,0,0,1,0,1,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,CP,RHMA,B,RB-39,1,A,H,NA,G,22,18.9,8.6,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,CP,RHMA,B,RB-36,1,A,H,NA,G,21.5,17.7,5.3,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,OC,RHMA,B,RB-18,1,A,UH,NA,NA,24.1,21.2,1.3,NA,NA,0,0,0,0,1,0,1,plumule broken,NA
SH,12/21/2024,"SH, LS",12/03/2024,20,4,PR,RHMA,B,RB-58,1,A,H,NA,G,25.4,22.3,7.1,NA,NA,0,2,0,2,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,PR,RHMA,C,RC-59,2,A,H,NA,G,34,21.8,9.5,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,CP,RHMA,C,RC-36,2,A,H,NA,G,35,24,11.7,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,CP,RHMA,C,RC-40,2,A,H,NA,G,34.8,25,5.1,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,OC,RHMA,C,RC-19,2,A,H,NA,G,39.1,26.6,9.9,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,CP,RHMA,C,RC-38,2,A,H,NA,G,27,17.7,8,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,PR,RHMA,C,RC-60,2,A,H,NA,G,25.3,14.5,7.9,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,PR,RHMA,C,RC-58,2,A,H,NA,G,31.5,19.6,8.6,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,PR,RHMA,C,RC-57,2,D,-,-,-,-,-,-,NA,NA,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,OC,RHMA,C,RC-18,2,A,H,NA,G,23.7,14.4,11,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,CP,RHMA,C,RC-39,2,A,H,NA,G,36.3,24.8,12.9,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,OC,RHMA,C,RC-20,2,A,H,NA,G,36.5,24.1,10.7,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,PR,RHMA,C,RC-56,2,A,H,NA,G,28.5,16.7,17.6,NA,NA,0,4,0,4,2,0,2,LCP,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,OC,RHMA,C,RC-16,2,A,P,B,G,25,13.2,8.5,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,OC,RHMA,C,RC-17,2,D,-,-,-,-,-,-,NA,NA,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,CP,RHMA,C,RC-37,2,A,H,NA,G,27.9,18.2,14,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,MB,LARA,C,LC-39,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,MB,LARA,C,LC-35,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,MB,LARA,C,LC-40,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,VB,LARA,C,LC-16,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,PR,LARA,C,LC-59,2,A,H,NA,G,NA,NA,NA,7.7,-4,0,1,2,3,1,2,3,MSD,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,PR,LARA,C,LC-57,2,A,P,B,G,NA,NA,NA,6.8,-2.9,1,0,2,2,1,1,2,MSS,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,VB,LARA,C,LC-19,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,VB,LARA,C,LC-18,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,VB,LARA,C,LC-17,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,PR,LARA,C,LC-56,2,A,P,B,G,NA,NA,NA,9.3,-1.2,0,2,0,2,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,VB,LARA,C,LC-20,2,A,P,B,G,NA,NA,NA,9.1,0.8,0,6,0,6,3,0,3,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,PR,LARA,C,LC-58,2,A,H,NA,G,NA,NA,NA,6.8,3.8,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,MB,LARA,C,LC-37,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,PR,LARA,C,LC-60,2,A,H,NA,G,NA,NA,NA,7.4,-3.1,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,1,4,MB,LARA,C,LC-38,2,A,H,NA,G,NA,NA,NA,0.6,-12.6,0,0,0,0,0,0,0,seed coat still on,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,CP,RHMA,A,RA-27,2,A,H,NA,G,22.1,17.8,11.8,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,OC,RHMA,A,RA-7,2,A,H,NA,G,25.3,22.9,11.1,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,PR,RHMA,A,RA-49,2,A,H,NA,G,21.7,17.1,14.1,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,OC,RHMA,A,RA-8,2,A,H,NA,G,27.8,24,16,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,OC,RHMA,A,RA-9,2,A,H,NA,G,28.8,26.2,14.1,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,OC,RHMA,A,RA-10,2,A,H,NA,G,31,29,18.3,NA,NA,0,4,0,4,2,0,2,LCP,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,PR,RHMA,A,RA-47,2,A,H,NA,G,28.4,19.4,10.8,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,CP,RHMA,A,RA-30,2,A,H,NA,G,24.5,20.9,12.6,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,CP,RHMA,A,RA-26,2,A,H,NA,G,26.2,28.6,13.6,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,CP,RHMA,A,RA-28,2,A,H,NA,G,20.9,17.1,18.7,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,PR,RHMA,A,RA-50,2,A,H,NA,G,19.7,16.8,14.8,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,OC,RHMA,A,RA-6,2,A,H,NA,G,26.3,24,12,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,CP,RHMA,A,RA-29,2,A,H,NA,G,19,14.8,12.5,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,PR,RHMA,A,RA-46,2,A,H,NA,G,19,15.3,0.4,NA,NA,0,0,0,0,1,0,1,MSD,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,PR,RHMA,A,RA-48,2,A,P,B,G,28,18.6,16.5,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,MB,LARA,A,LA-30,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,VB,LARA,A,LA-6,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,VB,LARA,A,LA-10,2,A,H,NA,G,NA,NA,NA,7.4,4.6,0,8,0,8,4,0,4,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,PR,LARA,A,LA-49,2,A,H,NA,G,NA,NA,NA,6,2.6,2,6,3,9,3,2,5,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,PR,LARA,A,LA-46,2,A,H,NA,G,NA,NA,NA,12,8.1,0,8,0,8,4,0,4,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,PR,LARA,A,LA-47,2,A,P,B,G,NA,NA,NA,6.9,4,0,4,0,4,2,0,2,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,MB,LARA,A,LA-29,2,A,H,NA,G,NA,NA,NA,11.2,7.7,0,10,0,10,6,0,6,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,MB,LARA,A,LA-26,2,A,P,B,G,NA,NA,NA,11,6.6,0,6,0,6,3,0,3,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,VB,LARA,A,LA-8,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,PR,LARA,A,LA-48,2,A,H,NA,G,NA,NA,NA,12,9.2,0,8,0,8,5,0,5,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,VB,LARA,A,LA-9,2,A,H,NA,G,NA,NA,NA,10.5,7.8,0,8,0,8,4,0,4,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,VB,LARA,A,LA-7,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,MB,LARA,A,LA-28,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,MB,LARA,A,LA-27,2,A,H,NA,G,NA,NA,NA,10.5,6.7,0,8,0,8,4,0,4,NA,NA
SH,01/03/2025,"LU, AD",12/30/2024,2,2,PR,LARA,A,LA-50,2,A,D,NA,G,NA,NA,NA,2.1,-2.3,0,2,0,2,3,0,3,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,PR,RHMA,D,RD-42,2,A,H,NA,G,27.1,19.6,7.8,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,OC,RHMA,D,RD-5,2,A,H,NA,G,23.5,15.4,8.6,NA,NA,0,2,0,2,1,0,1,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,PR,RHMA,D,RD-41,2,D,-,-,-,-,-,-,NA,NA,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,CP,RHMA,D,RD-21,2,A,H,NA,G,21,14.4,10.4,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,OC,RHMA,D,RD-3,2,A,H,NA,G,25,17.2,10.2,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,PR,RHMA,D,RD-44,2,A,H,NA,G,22.2,14.5,9.8,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,CP,RHMA,D,RD-22,2,A,H,NA,G,23.2,14.6,12.1,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,OC,RHMA,D,RD-1,2,A,H,NA,NA,26.8,19.7,5.6,NA,NA,0,0,0,0,1,0,1,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,PR,RHMA,D,RD-43,2,A,H,NA,G,29,22.2,4.1,NA,NA,0,2,0,2,1,0,1,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,PR,RHMA,D,RD-45,2,A,H,NA,G,20.7,18.3,13.7,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,CP,RHMA,D,RD-25,2,A,H,NA,G,21.6,18.3,10.4,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,OC,RHMA,D,RD-2,2,A,H,NA,NA,25.8,20.4,3.5,NA,NA,0,0,0,0,0,0,0,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,OC,RHMA,D,RD-4,2,A,H,NA,G,28.4,17.8,4.8,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,CP,RHMA,D,RD-24,2,A,H,NA,G,17.8,14.7,11.3,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,CP,RHMA,D,RD-23,2,DY,W,NA,NA,26.9,22.4,1,NA,NA,0,0,0,0,0,0,0,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,MB,LARA,D,LD-24,2,A,P,B,G,NA,NA,NA,8.2,0.6,0,6,0,6,3,0,3,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,PR,LARA,D,LD-43,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,MB,LARA,D,LD-25,2,A,H,NA,NA,NA,NA,NA,3,-6.3,0,0,0,0,0,0,0,not sprouted,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,MB,LARA,D,LD-22,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,PR,LARA,D,LD-41,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,VB,LARA,D,LD-2,2,A,P,B,G,NA,NA,NA,5,-1.3,0,4,0,4,2,0,2,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,VB,LARA,D,LD-4,2,A,H,NA,G,NA,NA,NA,9.1,3.5,0,8,0,8,4,0,4,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,PR,LARA,D,LD-45,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,PR,LARA,D,LD-44,2,A,H,NA,G,NA,NA,NA,6.3,0.6,0,8,0,8,4,0,4,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,VB,LARA,D,LD-3,2,A,H,NA,G,NA,NA,NA,5.4,-1.7,0,5,0,5,3,0,3,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,VB,LARA,D,LD-1,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,PR,LARA,D,LD-42,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,MB,LARA,D,LD-21,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,MB,LARA,D,LD-23,2,A,P,B,G,NA,NA,NA,8.2,1.8,0,8,0,8,4,0,4,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,3,1,VB,LARA,D,LD-5,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,OC,RHMA,E,RE-7,2,A,H,NA,G,33.4,20.8,8.8,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,CP,RHMA,E,RE-27,2,A,H,NA,G,22.3,10.5,9.3,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,PR,RHMA,E,RE-47,2,A,H,NA,G,23.6,12.3,5.9,NA,NA,0,2,0,2,1,0,1,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,PR,RHMA,E,RE-46,2,A,P,B,G,18.3,7,10.2,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,CP,RHMA,E,RE-30,2,A,P,B,G,29.8,16.8,7.4,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,CP,RHMA,E,RE-29,2,A,H,NA,G,27.4,13.5,12.6,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,CP,RHMA,E,RE-28,2,A,P,B,G,26.4,15,11.7,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,OC,RHMA,E,RE-8,2,A,H,NA,G,24,10.6,11.6,NA,NA,0,2,0,2,1,0,1,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,OC,RHMA,E,RE-6,2,A,H,NA,G,25.4,13,10.1,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,PR,RHMA,E,RE-48,2,A,P,B,G,24.6,13,6.5,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,OC,RHMA,E,RE-10,2,A,H,NA,G,30.7,18.3,15.8,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,CP,RHMA,E,RE-26,2,A,H,NA,G,24.4,11.8,13.5,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,OC,RHMA,E,RE-9,2,A,H,NA,G/B,36.2,23.3,9,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,PR,RHMA,E,RE-49,2,A,H,NA,G,24.5,11,6.9,NA,NA,0,2,0,2,1,0,1,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,PR,RHMA,E,RE-50,2,A,P,B,G,24.1,12.5,7.9,NA,NA,0,NA,0,0,NA,0,0,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,PR,LARA,E,LE-46,2,A,H,NA,G,NA,NA,NA,10.3,0.8,0,6,0,6,3,0,3,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,MB,LARA,E,LE-30,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,PR,LARA,E,LE-48,2,DY,W,NA,G/B,NA,NA,NA,6.6,-5.2,0,3,0,3,2,0,2,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,PR,LARA,E,LE-47,2,A,P,B,G,NA,NA,NA,10.1,-0.5,2,4,4,8,2,0,2,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,MB,LARA,E,LE-29,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,VB,LARA,E,LE-9,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,VB,LARA,E,LE-8,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,MB,LARA,E,LE-27,2,A,H,NA,G,NA,NA,NA,9.6,1.8,0,8,0,8,3,0,3,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,PR,LARA,E,LE-49,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,VB,LARA,E,LE-10,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,VB,LARA,E,LE-7,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,MB,LARA,E,LE-26,2,A,P,B,G,NA,NA,NA,8.5,-1.1,0,4,0,4,2,0,2,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,VB,LARA,E,LE-6,2,A,H,NA,G,NA,NA,NA,2.8,-7.5,0,2,0,2,1,0,1,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,MB,LARA,E,LE-28,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"CV, AP",12/30/2024,4,2,PR,LARA,E,LE-50,2,D,-,-,-,NA,NA,NA,-,-,-,-,-,#VALUE!,-,-,#VALUE!,NA,NA
SH,01/08/2025,"AD, LU",12/30/2024,5,2,PR,RHMA,D,RD-47,2,A,H,NA,G,28.3,19.6,6.4,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/08/2025,"AD, LU",12/30/2024,5,2,PR,RHMA,D,RD-46,2,A,H,NA,G,21.1,15.2,9.1,NA,NA,0,4,0,4,2,0,2,NA,NA
SH,01/08/2025,"AD, LU",12/30/2024,5,2,OC,RHMA,D,RD-8,2,A,H,NA,G,31,23.6,8,NA,NA,0,2,0,2,1,0,1,LCP,NA
SH,01/08/2025,"AD, LU",12/30/2024,5,2,OC,RHMA,D,RD-6,2,A,H,NA,G,23.4,18.5,10,NA,NA,0,4,0,4,2,0,2,NA,NA
